Item,Name,Category,Subsystem,Material,Qty,Sample IDs
28366,"HPT S2 Blade 52 Cool Hole 37","HPT","CHL","Air",1,"GE9X-HPT-CHL-9497"
28367,"HPT S2 Blade 52 Cool Hole 38","HPT","CHL","Air",1,"GE9X-HPT-CHL-9498"
28368,"HPT S2 Blade 52 Cool Hole 39","HPT","CHL","Air",1,"GE9X-HPT-CHL-9499"
28369,"HPT S2 Blade 52 Cool Hole 40","HPT","CHL","Air",1,"GE9X-HPT-CHL-9500"
28370,"HPT S2 Blade 52 Cool Hole 41","HPT","CHL","Air",1,"GE9X-HPT-CHL-9501"
28371,"HPT S2 Blade 52 Cool Hole 42","HPT","CHL","Air",1,"GE9X-HPT-CHL-9502"
28372,"HPT S2 Blade 52 Cool Hole 43","HPT","CHL","Air",1,"GE9X-HPT-CHL-9503"
28373,"HPT S2 Blade 52 Cool Hole 44","HPT","CHL","Air",1,"GE9X-HPT-CHL-9504"
28374,"HPT S2 Blade 52 Cool Hole 45","HPT","CHL","Air",1,"GE9X-HPT-CHL-9505"
28375,"HPT S2 Blade 52 Cool Hole 46","HPT","CHL","Air",1,"GE9X-HPT-CHL-9506"
28376,"HPT S2 Blade 52 Cool Hole 47","HPT","CHL","Air",1,"GE9X-HPT-CHL-9507"
28377,"HPT S2 Blade 52 Cool Hole 48","HPT","CHL","Air",1,"GE9X-HPT-CHL-9508"
28378,"HPT S2 Blade 52 Cool Hole 49","HPT","CHL","Air",1,"GE9X-HPT-CHL-9509"
28379,"HPT S2 Blade 52 Cool Hole 50","HPT","CHL","Air",1,"GE9X-HPT-CHL-9510"
28380,"HPT S2 Blade 52 Cool Hole 51","HPT","CHL","Air",1,"GE9X-HPT-CHL-9511"
28381,"HPT S2 Blade 52 Cool Hole 52","HPT","CHL","Air",1,"GE9X-HPT-CHL-9512"
28382,"HPT S2 Blade 52 Cool Hole 53","HPT","CHL","Air",1,"GE9X-HPT-CHL-9513"
28383,"HPT S2 Blade 52 Cool Hole 54","HPT","CHL","Air",1,"GE9X-HPT-CHL-9514"
28384,"HPT S2 Blade 52 Cool Hole 55","HPT","CHL","Air",1,"GE9X-HPT-CHL-9515"
28385,"HPT S2 Blade 52 Cool Hole 56","HPT","CHL","Air",1,"GE9X-HPT-CHL-9516"
28386,"HPT S2 Blade 52 Cool Hole 57","HPT","CHL","Air",1,"GE9X-HPT-CHL-9517"
28387,"HPT S2 Blade 52 Cool Hole 58","HPT","CHL","Air",1,"GE9X-HPT-CHL-9518"
28388,"HPT S2 Blade 52 Cool Hole 59","HPT","CHL","Air",1,"GE9X-HPT-CHL-9519"
28389,"HPT S2 Blade 52 Cool Hole 60","HPT","CHL","Air",1,"GE9X-HPT-CHL-9520"
28390,"HPT S2 Blade 53 Cool Hole 1","HPT","CHL","Air",1,"GE9X-HPT-CHL-9521"
28391,"HPT S2 Blade 53 Cool Hole 2","HPT","CHL","Air",1,"GE9X-HPT-CHL-9522"
28392,"HPT S2 Blade 53 Cool Hole 3","HPT","CHL","Air",1,"GE9X-HPT-CHL-9523"
28393,"HPT S2 Blade 53 Cool Hole 4","HPT","CHL","Air",1,"GE9X-HPT-CHL-9524"
28394,"HPT S2 Blade 53 Cool Hole 5","HPT","CHL","Air",1,"GE9X-HPT-CHL-9525"
28395,"HPT S2 Blade 53 Cool Hole 6","HPT","CHL","Air",1,"GE9X-HPT-CHL-9526"
28396,"HPT S2 Blade 53 Cool Hole 7","HPT","CHL","Air",1,"GE9X-HPT-CHL-9527"
28397,"HPT S2 Blade 53 Cool Hole 8","HPT","CHL","Air",1,"GE9X-HPT-CHL-9528"
28398,"HPT S2 Blade 53 Cool Hole 9","HPT","CHL","Air",1,"GE9X-HPT-CHL-9529"
28399,"HPT S2 Blade 53 Cool Hole 10","HPT","CHL","Air",1,"GE9X-HPT-CHL-9530"
28400,"HPT S2 Blade 53 Cool Hole 11","HPT","CHL","Air",1,"GE9X-HPT-CHL-9531"
28401,"HPT S2 Blade 53 Cool Hole 12","HPT","CHL","Air",1,"GE9X-HPT-CHL-9532"
28402,"HPT S2 Blade 53 Cool Hole 13","HPT","CHL","Air",1,"GE9X-HPT-CHL-9533"
28403,"HPT S2 Blade 53 Cool Hole 14","HPT","CHL","Air",1,"GE9X-HPT-CHL-9534"
28404,"HPT S2 Blade 53 Cool Hole 15","HPT","CHL","Air",1,"GE9X-HPT-CHL-9535"
28405,"HPT S2 Blade 53 Cool Hole 16","HPT","CHL","Air",1,"GE9X-HPT-CHL-9536"
28406,"HPT S2 Blade 53 Cool Hole 17","HPT","CHL","Air",1,"GE9X-HPT-CHL-9537"
28407,"HPT S2 Blade 53 Cool Hole 18","HPT","CHL","Air",1,"GE9X-HPT-CHL-9538"
28408,"HPT S2 Blade 53 Cool Hole 19","HPT","CHL","Air",1,"GE9X-HPT-CHL-9539"
28409,"HPT S2 Blade 53 Cool Hole 20","HPT","CHL","Air",1,"GE9X-HPT-CHL-9540"
28410,"HPT S2 Blade 53 Cool Hole 21","HPT","CHL","Air",1,"GE9X-HPT-CHL-9541"
28411,"HPT S2 Blade 53 Cool Hole 22","HPT","CHL","Air",1,"GE9X-HPT-CHL-9542"
28412,"HPT S2 Blade 53 Cool Hole 23","HPT","CHL","Air",1,"GE9X-HPT-CHL-9543"
28413,"HPT S2 Blade 53 Cool Hole 24","HPT","CHL","Air",1,"GE9X-HPT-CHL-9544"
28414,"HPT S2 Blade 53 Cool Hole 25","HPT","CHL","Air",1,"GE9X-HPT-CHL-9545"
28415,"HPT S2 Blade 53 Cool Hole 26","HPT","CHL","Air",1,"GE9X-HPT-CHL-9546"
28416,"HPT S2 Blade 53 Cool Hole 27","HPT","CHL","Air",1,"GE9X-HPT-CHL-9547"
28417,"HPT S2 Blade 53 Cool Hole 28","HPT","CHL","Air",1,"GE9X-HPT-CHL-9548"
28418,"HPT S2 Blade 53 Cool Hole 29","HPT","CHL","Air",1,"GE9X-HPT-CHL-9549"
28419,"HPT S2 Blade 53 Cool Hole 30","HPT","CHL","Air",1,"GE9X-HPT-CHL-9550"
28420,"HPT S2 Blade 53 Cool Hole 31","HPT","CHL","Air",1,"GE9X-HPT-CHL-9551"
28421,"HPT S2 Blade 53 Cool Hole 32","HPT","CHL","Air",1,"GE9X-HPT-CHL-9552"
28422,"HPT S2 Blade 53 Cool Hole 33","HPT","CHL","Air",1,"GE9X-HPT-CHL-9553"
28423,"HPT S2 Blade 53 Cool Hole 34","HPT","CHL","Air",1,"GE9X-HPT-CHL-9554"
28424,"HPT S2 Blade 53 Cool Hole 35","HPT","CHL","Air",1,"GE9X-HPT-CHL-9555"
28425,"HPT S2 Blade 53 Cool Hole 36","HPT","CHL","Air",1,"GE9X-HPT-CHL-9556"
28426,"HPT S2 Blade 53 Cool Hole 37","HPT","CHL","Air",1,"GE9X-HPT-CHL-9557"
28427,"HPT S2 Blade 53 Cool Hole 38","HPT","CHL","Air",1,"GE9X-HPT-CHL-9558"
28428,"HPT S2 Blade 53 Cool Hole 39","HPT","CHL","Air",1,"GE9X-HPT-CHL-9559"
28429,"HPT S2 Blade 53 Cool Hole 40","HPT","CHL","Air",1,"GE9X-HPT-CHL-9560"
28430,"HPT S2 Blade 53 Cool Hole 41","HPT","CHL","Air",1,"GE9X-HPT-CHL-9561"
28431,"HPT S2 Blade 53 Cool Hole 42","HPT","CHL","Air",1,"GE9X-HPT-CHL-9562"
28432,"HPT S2 Blade 53 Cool Hole 43","HPT","CHL","Air",1,"GE9X-HPT-CHL-9563"
28433,"HPT S2 Blade 53 Cool Hole 44","HPT","CHL","Air",1,"GE9X-HPT-CHL-9564"
28434,"HPT S2 Blade 53 Cool Hole 45","HPT","CHL","Air",1,"GE9X-HPT-CHL-9565"
28435,"HPT S2 Blade 53 Cool Hole 46","HPT","CHL","Air",1,"GE9X-HPT-CHL-9566"
28436,"HPT S2 Blade 53 Cool Hole 47","HPT","CHL","Air",1,"GE9X-HPT-CHL-9567"
28437,"HPT S2 Blade 53 Cool Hole 48","HPT","CHL","Air",1,"GE9X-HPT-CHL-9568"
28438,"HPT S2 Blade 53 Cool Hole 49","HPT","CHL","Air",1,"GE9X-HPT-CHL-9569"
28439,"HPT S2 Blade 53 Cool Hole 50","HPT","CHL","Air",1,"GE9X-HPT-CHL-9570"
28440,"HPT S2 Blade 53 Cool Hole 51","HPT","CHL","Air",1,"GE9X-HPT-CHL-9571"
28441,"HPT S2 Blade 53 Cool Hole 52","HPT","CHL","Air",1,"GE9X-HPT-CHL-9572"
28442,"HPT S2 Blade 53 Cool Hole 53","HPT","CHL","Air",1,"GE9X-HPT-CHL-9573"
28443,"HPT S2 Blade 53 Cool Hole 54","HPT","CHL","Air",1,"GE9X-HPT-CHL-9574"
28444,"HPT S2 Blade 53 Cool Hole 55","HPT","CHL","Air",1,"GE9X-HPT-CHL-9575"
28445,"HPT S2 Blade 53 Cool Hole 56","HPT","CHL","Air",1,"GE9X-HPT-CHL-9576"
28446,"HPT S2 Blade 53 Cool Hole 57","HPT","CHL","Air",1,"GE9X-HPT-CHL-9577"
28447,"HPT S2 Blade 53 Cool Hole 58","HPT","CHL","Air",1,"GE9X-HPT-CHL-9578"
28448,"HPT S2 Blade 53 Cool Hole 59","HPT","CHL","Air",1,"GE9X-HPT-CHL-9579"
28449,"HPT S2 Blade 53 Cool Hole 60","HPT","CHL","Air",1,"GE9X-HPT-CHL-9580"
28450,"HPT S2 Blade 54 Cool Hole 1","HPT","CHL","Air",1,"GE9X-HPT-CHL-9581"
28451,"HPT S2 Blade 54 Cool Hole 2","HPT","CHL","Air",1,"GE9X-HPT-CHL-9582"
28452,"HPT S2 Blade 54 Cool Hole 3","HPT","CHL","Air",1,"GE9X-HPT-CHL-9583"
28453,"HPT S2 Blade 54 Cool Hole 4","HPT","CHL","Air",1,"GE9X-HPT-CHL-9584"
28454,"HPT S2 Blade 54 Cool Hole 5","HPT","CHL","Air",1,"GE9X-HPT-CHL-9585"
28455,"HPT S2 Blade 54 Cool Hole 6","HPT","CHL","Air",1,"GE9X-HPT-CHL-9586"
28456,"HPT S2 Blade 54 Cool Hole 7","HPT","CHL","Air",1,"GE9X-HPT-CHL-9587"
28457,"HPT S2 Blade 54 Cool Hole 8","HPT","CHL","Air",1,"GE9X-HPT-CHL-9588"
28458,"HPT S2 Blade 54 Cool Hole 9","HPT","CHL","Air",1,"GE9X-HPT-CHL-9589"
28459,"HPT S2 Blade 54 Cool Hole 10","HPT","CHL","Air",1,"GE9X-HPT-CHL-9590"
28460,"HPT S2 Blade 54 Cool Hole 11","HPT","CHL","Air",1,"GE9X-HPT-CHL-9591"
28461,"HPT S2 Blade 54 Cool Hole 12","HPT","CHL","Air",1,"GE9X-HPT-CHL-9592"
28462,"HPT S2 Blade 54 Cool Hole 13","HPT","CHL","Air",1,"GE9X-HPT-CHL-9593"
28463,"HPT S2 Blade 54 Cool Hole 14","HPT","CHL","Air",1,"GE9X-HPT-CHL-9594"
28464,"HPT S2 Blade 54 Cool Hole 15","HPT","CHL","Air",1,"GE9X-HPT-CHL-9595"
28465,"HPT S2 Blade 54 Cool Hole 16","HPT","CHL","Air",1,"GE9X-HPT-CHL-9596"
28466,"HPT S2 Blade 54 Cool Hole 17","HPT","CHL","Air",1,"GE9X-HPT-CHL-9597"
28467,"HPT S2 Blade 54 Cool Hole 18","HPT","CHL","Air",1,"GE9X-HPT-CHL-9598"
28468,"HPT S2 Blade 54 Cool Hole 19","HPT","CHL","Air",1,"GE9X-HPT-CHL-9599"
28469,"HPT S2 Blade 54 Cool Hole 20","HPT","CHL","Air",1,"GE9X-HPT-CHL-9600"
28470,"HPT S2 Blade 54 Cool Hole 21","HPT","CHL","Air",1,"GE9X-HPT-CHL-9601"
28471,"HPT S2 Blade 54 Cool Hole 22","HPT","CHL","Air",1,"GE9X-HPT-CHL-9602"
28472,"HPT S2 Blade 54 Cool Hole 23","HPT","CHL","Air",1,"GE9X-HPT-CHL-9603"
28473,"HPT S2 Blade 54 Cool Hole 24","HPT","CHL","Air",1,"GE9X-HPT-CHL-9604"
28474,"HPT S2 Blade 54 Cool Hole 25","HPT","CHL","Air",1,"GE9X-HPT-CHL-9605"
28475,"HPT S2 Blade 54 Cool Hole 26","HPT","CHL","Air",1,"GE9X-HPT-CHL-9606"
28476,"HPT S2 Blade 54 Cool Hole 27","HPT","CHL","Air",1,"GE9X-HPT-CHL-9607"
28477,"HPT S2 Blade 54 Cool Hole 28","HPT","CHL","Air",1,"GE9X-HPT-CHL-9608"
28478,"HPT S2 Blade 54 Cool Hole 29","HPT","CHL","Air",1,"GE9X-HPT-CHL-9609"
28479,"HPT S2 Blade 54 Cool Hole 30","HPT","CHL","Air",1,"GE9X-HPT-CHL-9610"
28480,"HPT S2 Blade 54 Cool Hole 31","HPT","CHL","Air",1,"GE9X-HPT-CHL-9611"
28481,"HPT S2 Blade 54 Cool Hole 32","HPT","CHL","Air",1,"GE9X-HPT-CHL-9612"
28482,"HPT S2 Blade 54 Cool Hole 33","HPT","CHL","Air",1,"GE9X-HPT-CHL-9613"
28483,"HPT S2 Blade 54 Cool Hole 34","HPT","CHL","Air",1,"GE9X-HPT-CHL-9614"
28484,"HPT S2 Blade 54 Cool Hole 35","HPT","CHL","Air",1,"GE9X-HPT-CHL-9615"
28485,"HPT S2 Blade 54 Cool Hole 36","HPT","CHL","Air",1,"GE9X-HPT-CHL-9616"
28486,"HPT S2 Blade 54 Cool Hole 37","HPT","CHL","Air",1,"GE9X-HPT-CHL-9617"
28487,"HPT S2 Blade 54 Cool Hole 38","HPT","CHL","Air",1,"GE9X-HPT-CHL-9618"
28488,"HPT S2 Blade 54 Cool Hole 39","HPT","CHL","Air",1,"GE9X-HPT-CHL-9619"
28489,"HPT S2 Blade 54 Cool Hole 40","HPT","CHL","Air",1,"GE9X-HPT-CHL-9620"
28490,"HPT S2 Blade 54 Cool Hole 41","HPT","CHL","Air",1,"GE9X-HPT-CHL-9621"
28491,"HPT S2 Blade 54 Cool Hole 42","HPT","CHL","Air",1,"GE9X-HPT-CHL-9622"
28492,"HPT S2 Blade 54 Cool Hole 43","HPT","CHL","Air",1,"GE9X-HPT-CHL-9623"
28493,"HPT S2 Blade 54 Cool Hole 44","HPT","CHL","Air",1,"GE9X-HPT-CHL-9624"
28494,"HPT S2 Blade 54 Cool Hole 45","HPT","CHL","Air",1,"GE9X-HPT-CHL-9625"
28495,"HPT S2 Blade 54 Cool Hole 46","HPT","CHL","Air",1,"GE9X-HPT-CHL-9626"
28496,"HPT S2 Blade 54 Cool Hole 47","HPT","CHL","Air",1,"GE9X-HPT-CHL-9627"
28497,"HPT S2 Blade 54 Cool Hole 48","HPT","CHL","Air",1,"GE9X-HPT-CHL-9628"
28498,"HPT S2 Blade 54 Cool Hole 49","HPT","CHL","Air",1,"GE9X-HPT-CHL-9629"
28499,"HPT S2 Blade 54 Cool Hole 50","HPT","CHL","Air",1,"GE9X-HPT-CHL-9630"
28500,"HPT S2 Blade 54 Cool Hole 51","HPT","CHL","Air",1,"GE9X-HPT-CHL-9631"
28501,"HPT S2 Blade 54 Cool Hole 52","HPT","CHL","Air",1,"GE9X-HPT-CHL-9632"
28502,"HPT S2 Blade 54 Cool Hole 53","HPT","CHL","Air",1,"GE9X-HPT-CHL-9633"
28503,"HPT S2 Blade 54 Cool Hole 54","HPT","CHL","Air",1,"GE9X-HPT-CHL-9634"
28504,"HPT S2 Blade 54 Cool Hole 55","HPT","CHL","Air",1,"GE9X-HPT-CHL-9635"
28505,"HPT S2 Blade 54 Cool Hole 56","HPT","CHL","Air",1,"GE9X-HPT-CHL-9636"
28506,"HPT S2 Blade 54 Cool Hole 57","HPT","CHL","Air",1,"GE9X-HPT-CHL-9637"
28507,"HPT S2 Blade 54 Cool Hole 58","HPT","CHL","Air",1,"GE9X-HPT-CHL-9638"
28508,"HPT S2 Blade 54 Cool Hole 59","HPT","CHL","Air",1,"GE9X-HPT-CHL-9639"
28509,"HPT S2 Blade 54 Cool Hole 60","HPT","CHL","Air",1,"GE9X-HPT-CHL-9640"
28510,"HPT S2 Blade 55 Cool Hole 1","HPT","CHL","Air",1,"GE9X-HPT-CHL-9641"
28511,"HPT S2 Blade 55 Cool Hole 2","HPT","CHL","Air",1,"GE9X-HPT-CHL-9642"
28512,"HPT S2 Blade 55 Cool Hole 3","HPT","CHL","Air",1,"GE9X-HPT-CHL-9643"
28513,"HPT S2 Blade 55 Cool Hole 4","HPT","CHL","Air",1,"GE9X-HPT-CHL-9644"
28514,"HPT S2 Blade 55 Cool Hole 5","HPT","CHL","Air",1,"GE9X-HPT-CHL-9645"
28515,"HPT S2 Blade 55 Cool Hole 6","HPT","CHL","Air",1,"GE9X-HPT-CHL-9646"
28516,"HPT S2 Blade 55 Cool Hole 7","HPT","CHL","Air",1,"GE9X-HPT-CHL-9647"
28517,"HPT S2 Blade 55 Cool Hole 8","HPT","CHL","Air",1,"GE9X-HPT-CHL-9648"
28518,"HPT S2 Blade 55 Cool Hole 9","HPT","CHL","Air",1,"GE9X-HPT-CHL-9649"
28519,"HPT S2 Blade 55 Cool Hole 10","HPT","CHL","Air",1,"GE9X-HPT-CHL-9650"
28520,"HPT S2 Blade 55 Cool Hole 11","HPT","CHL","Air",1,"GE9X-HPT-CHL-9651"
28521,"HPT S2 Blade 55 Cool Hole 12","HPT","CHL","Air",1,"GE9X-HPT-CHL-9652"
28522,"HPT S2 Blade 55 Cool Hole 13","HPT","CHL","Air",1,"GE9X-HPT-CHL-9653"
28523,"HPT S2 Blade 55 Cool Hole 14","HPT","CHL","Air",1,"GE9X-HPT-CHL-9654"
28524,"HPT S2 Blade 55 Cool Hole 15","HPT","CHL","Air",1,"GE9X-HPT-CHL-9655"
28525,"HPT S2 Blade 55 Cool Hole 16","HPT","CHL","Air",1,"GE9X-HPT-CHL-9656"
28526,"HPT S2 Blade 55 Cool Hole 17","HPT","CHL","Air",1,"GE9X-HPT-CHL-9657"
28527,"HPT S2 Blade 55 Cool Hole 18","HPT","CHL","Air",1,"GE9X-HPT-CHL-9658"
28528,"HPT S2 Blade 55 Cool Hole 19","HPT","CHL","Air",1,"GE9X-HPT-CHL-9659"
28529,"HPT S2 Blade 55 Cool Hole 20","HPT","CHL","Air",1,"GE9X-HPT-CHL-9660"
28530,"HPT S2 Blade 55 Cool Hole 21","HPT","CHL","Air",1,"GE9X-HPT-CHL-9661"
28531,"HPT S2 Blade 55 Cool Hole 22","HPT","CHL","Air",1,"GE9X-HPT-CHL-9662"
28532,"HPT S2 Blade 55 Cool Hole 23","HPT","CHL","Air",1,"GE9X-HPT-CHL-9663"
28533,"HPT S2 Blade 55 Cool Hole 24","HPT","CHL","Air",1,"GE9X-HPT-CHL-9664"
28534,"HPT S2 Blade 55 Cool Hole 25","HPT","CHL","Air",1,"GE9X-HPT-CHL-9665"
28535,"HPT S2 Blade 55 Cool Hole 26","HPT","CHL","Air",1,"GE9X-HPT-CHL-9666"
28536,"HPT S2 Blade 55 Cool Hole 27","HPT","CHL","Air",1,"GE9X-HPT-CHL-9667"
28537,"HPT S2 Blade 55 Cool Hole 28","HPT","CHL","Air",1,"GE9X-HPT-CHL-9668"
28538,"HPT S2 Blade 55 Cool Hole 29","HPT","CHL","Air",1,"GE9X-HPT-CHL-9669"
28539,"HPT S2 Blade 55 Cool Hole 30","HPT","CHL","Air",1,"GE9X-HPT-CHL-9670"
28540,"HPT S2 Blade 55 Cool Hole 31","HPT","CHL","Air",1,"GE9X-HPT-CHL-9671"
28541,"HPT S2 Blade 55 Cool Hole 32","HPT","CHL","Air",1,"GE9X-HPT-CHL-9672"
28542,"HPT S2 Blade 55 Cool Hole 33","HPT","CHL","Air",1,"GE9X-HPT-CHL-9673"
28543,"HPT S2 Blade 55 Cool Hole 34","HPT","CHL","Air",1,"GE9X-HPT-CHL-9674"
28544,"HPT S2 Blade 55 Cool Hole 35","HPT","CHL","Air",1,"GE9X-HPT-CHL-9675"
28545,"HPT S2 Blade 55 Cool Hole 36","HPT","CHL","Air",1,"GE9X-HPT-CHL-9676"
28546,"HPT S2 Blade 55 Cool Hole 37","HPT","CHL","Air",1,"GE9X-HPT-CHL-9677"
28547,"HPT S2 Blade 55 Cool Hole 38","HPT","CHL","Air",1,"GE9X-HPT-CHL-9678"
28548,"HPT S2 Blade 55 Cool Hole 39","HPT","CHL","Air",1,"GE9X-HPT-CHL-9679"
28549,"HPT S2 Blade 55 Cool Hole 40","HPT","CHL","Air",1,"GE9X-HPT-CHL-9680"
28550,"HPT S2 Blade 55 Cool Hole 41","HPT","CHL","Air",1,"GE9X-HPT-CHL-9681"
28551,"HPT S2 Blade 55 Cool Hole 42","HPT","CHL","Air",1,"GE9X-HPT-CHL-9682"
28552,"HPT S2 Blade 55 Cool Hole 43","HPT","CHL","Air",1,"GE9X-HPT-CHL-9683"
28553,"HPT S2 Blade 55 Cool Hole 44","HPT","CHL","Air",1,"GE9X-HPT-CHL-9684"
28554,"HPT S2 Blade 55 Cool Hole 45","HPT","CHL","Air",1,"GE9X-HPT-CHL-9685"
28555,"HPT S2 Blade 55 Cool Hole 46","HPT","CHL","Air",1,"GE9X-HPT-CHL-9686"
28556,"HPT S2 Blade 55 Cool Hole 47","HPT","CHL","Air",1,"GE9X-HPT-CHL-9687"
28557,"HPT S2 Blade 55 Cool Hole 48","HPT","CHL","Air",1,"GE9X-HPT-CHL-9688"
28558,"HPT S2 Blade 55 Cool Hole 49","HPT","CHL","Air",1,"GE9X-HPT-CHL-9689"
28559,"HPT S2 Blade 55 Cool Hole 50","HPT","CHL","Air",1,"GE9X-HPT-CHL-9690"
28560,"HPT S2 Blade 55 Cool Hole 51","HPT","CHL","Air",1,"GE9X-HPT-CHL-9691"
28561,"HPT S2 Blade 55 Cool Hole 52","HPT","CHL","Air",1,"GE9X-HPT-CHL-9692"
28562,"HPT S2 Blade 55 Cool Hole 53","HPT","CHL","Air",1,"GE9X-HPT-CHL-9693"
28563,"HPT S2 Blade 55 Cool Hole 54","HPT","CHL","Air",1,"GE9X-HPT-CHL-9694"
28564,"HPT S2 Blade 55 Cool Hole 55","HPT","CHL","Air",1,"GE9X-HPT-CHL-9695"
28565,"HPT S2 Blade 55 Cool Hole 56","HPT","CHL","Air",1,"GE9X-HPT-CHL-9696"
28566,"HPT S2 Blade 55 Cool Hole 57","HPT","CHL","Air",1,"GE9X-HPT-CHL-9697"
28567,"HPT S2 Blade 55 Cool Hole 58","HPT","CHL","Air",1,"GE9X-HPT-CHL-9698"
28568,"HPT S2 Blade 55 Cool Hole 59","HPT","CHL","Air",1,"GE9X-HPT-CHL-9699"
28569,"HPT S2 Blade 55 Cool Hole 60","HPT","CHL","Air",1,"GE9X-HPT-CHL-9700"
28570,"HPT S2 Blade 56 Cool Hole 1","HPT","CHL","Air",1,"GE9X-HPT-CHL-9701"
28571,"HPT S2 Blade 56 Cool Hole 2","HPT","CHL","Air",1,"GE9X-HPT-CHL-9702"
28572,"HPT S2 Blade 56 Cool Hole 3","HPT","CHL","Air",1,"GE9X-HPT-CHL-9703"
28573,"HPT S2 Blade 56 Cool Hole 4","HPT","CHL","Air",1,"GE9X-HPT-CHL-9704"
28574,"HPT S2 Blade 56 Cool Hole 5","HPT","CHL","Air",1,"GE9X-HPT-CHL-9705"
28575,"HPT S2 Blade 56 Cool Hole 6","HPT","CHL","Air",1,"GE9X-HPT-CHL-9706"
28576,"HPT S2 Blade 56 Cool Hole 7","HPT","CHL","Air",1,"GE9X-HPT-CHL-9707"
28577,"HPT S2 Blade 56 Cool Hole 8","HPT","CHL","Air",1,"GE9X-HPT-CHL-9708"
28578,"HPT S2 Blade 56 Cool Hole 9","HPT","CHL","Air",1,"GE9X-HPT-CHL-9709"
28579,"HPT S2 Blade 56 Cool Hole 10","HPT","CHL","Air",1,"GE9X-HPT-CHL-9710"
28580,"HPT S2 Blade 56 Cool Hole 11","HPT","CHL","Air",1,"GE9X-HPT-CHL-9711"
28581,"HPT S2 Blade 56 Cool Hole 12","HPT","CHL","Air",1,"GE9X-HPT-CHL-9712"
28582,"HPT S2 Blade 56 Cool Hole 13","HPT","CHL","Air",1,"GE9X-HPT-CHL-9713"
28583,"HPT S2 Blade 56 Cool Hole 14","HPT","CHL","Air",1,"GE9X-HPT-CHL-9714"
28584,"HPT S2 Blade 56 Cool Hole 15","HPT","CHL","Air",1,"GE9X-HPT-CHL-9715"
28585,"HPT S2 Blade 56 Cool Hole 16","HPT","CHL","Air",1,"GE9X-HPT-CHL-9716"
28586,"HPT S2 Blade 56 Cool Hole 17","HPT","CHL","Air",1,"GE9X-HPT-CHL-9717"
28587,"HPT S2 Blade 56 Cool Hole 18","HPT","CHL","Air",1,"GE9X-HPT-CHL-9718"
28588,"HPT S2 Blade 56 Cool Hole 19","HPT","CHL","Air",1,"GE9X-HPT-CHL-9719"
28589,"HPT S2 Blade 56 Cool Hole 20","HPT","CHL","Air",1,"GE9X-HPT-CHL-9720"
28590,"HPT S2 Blade 56 Cool Hole 21","HPT","CHL","Air",1,"GE9X-HPT-CHL-9721"
28591,"HPT S2 Blade 56 Cool Hole 22","HPT","CHL","Air",1,"GE9X-HPT-CHL-9722"
28592,"HPT S2 Blade 56 Cool Hole 23","HPT","CHL","Air",1,"GE9X-HPT-CHL-9723"
28593,"HPT S2 Blade 56 Cool Hole 24","HPT","CHL","Air",1,"GE9X-HPT-CHL-9724"
28594,"HPT S2 Blade 56 Cool Hole 25","HPT","CHL","Air",1,"GE9X-HPT-CHL-9725"
28595,"HPT S2 Blade 56 Cool Hole 26","HPT","CHL","Air",1,"GE9X-HPT-CHL-9726"
28596,"HPT S2 Blade 56 Cool Hole 27","HPT","CHL","Air",1,"GE9X-HPT-CHL-9727"
28597,"HPT S2 Blade 56 Cool Hole 28","HPT","CHL","Air",1,"GE9X-HPT-CHL-9728"
28598,"HPT S2 Blade 56 Cool Hole 29","HPT","CHL","Air",1,"GE9X-HPT-CHL-9729"
28599,"HPT S2 Blade 56 Cool Hole 30","HPT","CHL","Air",1,"GE9X-HPT-CHL-9730"
28600,"HPT S2 Blade 56 Cool Hole 31","HPT","CHL","Air",1,"GE9X-HPT-CHL-9731"
28601,"HPT S2 Blade 56 Cool Hole 32","HPT","CHL","Air",1,"GE9X-HPT-CHL-9732"
28602,"HPT S2 Blade 56 Cool Hole 33","HPT","CHL","Air",1,"GE9X-HPT-CHL-9733"
28603,"HPT S2 Blade 56 Cool Hole 34","HPT","CHL","Air",1,"GE9X-HPT-CHL-9734"
28604,"HPT S2 Blade 56 Cool Hole 35","HPT","CHL","Air",1,"GE9X-HPT-CHL-9735"
28605,"HPT S2 Blade 56 Cool Hole 36","HPT","CHL","Air",1,"GE9X-HPT-CHL-9736"
28606,"HPT S2 Blade 56 Cool Hole 37","HPT","CHL","Air",1,"GE9X-HPT-CHL-9737"
28607,"HPT S2 Blade 56 Cool Hole 38","HPT","CHL","Air",1,"GE9X-HPT-CHL-9738"
28608,"HPT S2 Blade 56 Cool Hole 39","HPT","CHL","Air",1,"GE9X-HPT-CHL-9739"
28609,"HPT S2 Blade 56 Cool Hole 40","HPT","CHL","Air",1,"GE9X-HPT-CHL-9740"
28610,"HPT S2 Blade 56 Cool Hole 41","HPT","CHL","Air",1,"GE9X-HPT-CHL-9741"
28611,"HPT S2 Blade 56 Cool Hole 42","HPT","CHL","Air",1,"GE9X-HPT-CHL-9742"
28612,"HPT S2 Blade 56 Cool Hole 43","HPT","CHL","Air",1,"GE9X-HPT-CHL-9743"
28613,"HPT S2 Blade 56 Cool Hole 44","HPT","CHL","Air",1,"GE9X-HPT-CHL-9744"
28614,"HPT S2 Blade 56 Cool Hole 45","HPT","CHL","Air",1,"GE9X-HPT-CHL-9745"
