Item,Name,Category,Subsystem,Material,Class,Qty,Unit_Mass_kg,Unit_Cost_USD,Ext_Mass_kg,Ext_Cost_USD,Supplier,Lead_Weeks,Sample_PartID
1160,"Cam Bearing Cap Bolt 27",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0027
1161,"Cam Bearing Cap Bolt 28",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0028
1162,"Cam Bearing Cap Bolt 29",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0029
1163,"Cam Bearing Cap Bolt 30",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0030
1164,"Cam Bearing Cap Bolt 31",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0031
1165,"Cam Bearing Cap Bolt 32",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0032
1166,"Cam Bearing Cap Bolt 33",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0033
1167,"Cam Bearing Cap Bolt 34",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0034
1168,"Cam Bearing Cap Bolt 35",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0035
1169,"Cam Bearing Cap Bolt 36",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0036
1170,"Cam Bearing Cap Bolt 37",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0037
1171,"Cam Bearing Cap Bolt 38",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0038
1172,"Cam Bearing Cap Bolt 39",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0039
1173,"Cam Bearing Cap Bolt 40",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0040
1174,"Cam Bearing Cap Bolt 41",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0041
1175,"Cam Bearing Cap Bolt 42",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0042
1176,"Cam Bearing Cap Bolt 43",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0043
1177,"Cam Bearing Cap Bolt 44",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0044
1178,"Cam Bearing Cap Bolt 45",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0045
1179,"Cam Bearing Cap Bolt 46",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0046
1180,"Cam Bearing Cap Bolt 47",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0047
1181,"Cam Bearing Cap Bolt 48",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0048
1182,"Cam Bearing Cap Bolt 49",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0049
1183,"Cam Bearing Cap Bolt 50",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0050
1184,"Cam Bearing Cap Bolt 51",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0051
1185,"Cam Bearing Cap Bolt 52",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0052
1186,"Cam Bearing Cap Bolt 53",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0053
1187,"Cam Bearing Cap Bolt 54",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0054
1188,"Cam Bearing Cap Bolt 55",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0055
1189,"Cam Bearing Cap Bolt 56",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0056
1190,"Cam Bearing Cap Bolt 57",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0057
1191,"Cam Bearing Cap Bolt 58",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0058
1192,"Cam Bearing Cap Bolt 59",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0059
1193,"Cam Bearing Cap Bolt 60",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0060
1194,"Cam Bearing Cap Bolt 61",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0061
1195,"Cam Bearing Cap Bolt 62",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0062
1196,"Cam Bearing Cap Bolt 63",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0063
1197,"Cam Bearing Cap Bolt 64",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0064
1198,"Cam Bearing Cap Bolt 65",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0065
1199,"Cam Bearing Cap Bolt 66",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0066
1200,"Cam Bearing Cap Bolt 67",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0067
1201,"Cam Bearing Cap Bolt 68",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0068
1202,"Cam Bearing Cap Bolt 69",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0069
1203,"Cam Bearing Cap Bolt 70",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0070
1204,"Cam Bearing Cap Bolt 71",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0071
1205,"Cam Bearing Cap Bolt 72",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0072
1206,"Cam Bearing Cap Bolt 73",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0073
1207,"Cam Bearing Cap Bolt 74",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0074
1208,"Cam Bearing Cap Bolt 75",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0075
1209,"Cam Bearing Cap Bolt 76",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0076
1210,"Cam Bearing Cap Bolt 77",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0077
1211,"Cam Bearing Cap Bolt 78",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0078
1212,"Cam Bearing Cap Bolt 79",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0079
1213,"Cam Bearing Cap Bolt 80",FAS,CBB,"Steel AISI 4340",Class 3,1,0.012,0.07,0.012,0.07,"Carpenter Technology",4,TYV6-FAS-CBB-0080
1214,"Valve Cover Bolt 1",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0001
1215,"Valve Cover Bolt 2",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0002
1216,"Valve Cover Bolt 3",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0003
1217,"Valve Cover Bolt 4",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0004
1218,"Valve Cover Bolt 5",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0005
1219,"Valve Cover Bolt 6",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0006
1220,"Valve Cover Bolt 7",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0007
1221,"Valve Cover Bolt 8",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0008
1222,"Valve Cover Bolt 9",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0009
1223,"Valve Cover Bolt 10",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0010
1224,"Valve Cover Bolt 11",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0011
1225,"Valve Cover Bolt 12",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0012
1226,"Valve Cover Bolt 13",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0013
1227,"Valve Cover Bolt 14",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0014
1228,"Valve Cover Bolt 15",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0015
1229,"Valve Cover Bolt 16",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0016
1230,"Valve Cover Bolt 17",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0017
1231,"Valve Cover Bolt 18",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0018
1232,"Valve Cover Bolt 19",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0019
1233,"Valve Cover Bolt 20",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0020
1234,"Valve Cover Bolt 21",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0021
1235,"Valve Cover Bolt 22",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0022
1236,"Valve Cover Bolt 23",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0023
1237,"Valve Cover Bolt 24",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0024
1238,"Valve Cover Bolt 25",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0025
1239,"Valve Cover Bolt 26",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0026
1240,"Valve Cover Bolt 27",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0027
1241,"Valve Cover Bolt 28",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0028
1242,"Valve Cover Bolt 29",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0029
1243,"Valve Cover Bolt 30",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0030
1244,"Valve Cover Bolt 31",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0031
1245,"Valve Cover Bolt 32",FAS,VCB,"Steel AISI 4340",Class 3,1,0.006,0.04,0.006,0.04,"Carpenter Technology",4,TYV6-FAS-VCB-0032
1246,"Oil Pan Bolt 1",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0001
1247,"Oil Pan Bolt 2",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0002
1248,"Oil Pan Bolt 3",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0003
1249,"Oil Pan Bolt 4",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0004
1250,"Oil Pan Bolt 5",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0005
1251,"Oil Pan Bolt 6",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0006
1252,"Oil Pan Bolt 7",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0007
1253,"Oil Pan Bolt 8",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0008
1254,"Oil Pan Bolt 9",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0009
1255,"Oil Pan Bolt 10",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0010
1256,"Oil Pan Bolt 11",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0011
1257,"Oil Pan Bolt 12",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0012
1258,"Oil Pan Bolt 13",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0013
1259,"Oil Pan Bolt 14",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0014
1260,"Oil Pan Bolt 15",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0015
1261,"Oil Pan Bolt 16",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0016
1262,"Oil Pan Bolt 17",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0017
1263,"Oil Pan Bolt 18",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0018
1264,"Oil Pan Bolt 19",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0019
1265,"Oil Pan Bolt 20",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0020
1266,"Oil Pan Bolt 21",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0021
1267,"Oil Pan Bolt 22",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0022
1268,"Oil Pan Bolt 23",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0023
1269,"Oil Pan Bolt 24",FAS,OPB,"Steel AISI 4340",Class 3,1,0.005,0.03,0.005,0.03,"Carpenter Technology",4,TYV6-FAS-OPB-0024
1270,"Intake Manifold Bolt 1",FAS,IMB,"Steel AISI 4340",Class 3,1,0.008,0.05,0.008,0.05,"Carpenter Technology",4,TYV6-FAS-IMB-0001
1271,"Intake Manifold Bolt 2",FAS,IMB,"Steel AISI 4340",Class 3,1,0.008,0.05,0.008,0.05,"Carpenter Technology",4,TYV6-FAS-IMB-0002
1272,"Intake Manifold Bolt 3",FAS,IMB,"Steel AISI 4340",Class 3,1,0.008,0.05,0.008,0.05,"Carpenter Technology",4,TYV6-FAS-IMB-0003
1273,"Intake Manifold Bolt 4",FAS,IMB,"Steel AISI 4340",Class 3,1,0.008,0.05,0.008,0.05,"Carpenter Technology",4,TYV6-FAS-IMB-0004
1274,"Intake Manifold Bolt 5",FAS,IMB,"Steel AISI 4340",Class 3,1,0.008,0.05,0.008,0.05,"Carpenter Technology",4,TYV6-FAS-IMB-0005
1275,"Intake Manifold Bolt 6",FAS,IMB,"Steel AISI 4340",Class 3,1,0.008,0.05,0.008,0.05,"Carpenter Technology",4,TYV6-FAS-IMB-0006
1276,"Intake Manifold Bolt 7",FAS,IMB,"Steel AISI 4340",Class 3,1,0.008,0.05,0.008,0.05,"Carpenter Technology",4,TYV6-FAS-IMB-0007
1277,"Intake Manifold Bolt 8",FAS,IMB,"Steel AISI 4340",Class 3,1,0.008,0.05,0.008,0.05,"Carpenter Technology",4,TYV6-FAS-IMB-0008
1278,"Intake Manifold Bolt 9",FAS,IMB,"Steel AISI 4340",Class 3,1,0.008,0.05,0.008,0.05,"Carpenter Technology",4,TYV6-FAS-IMB-0009
1279,"Intake Manifold Bolt 10",FAS,IMB,"Steel AISI 4340",Class 3,1,0.008,0.05,0.008,0.05,"Carpenter Technology",4,TYV6-FAS-IMB-0010
1280,"Intake Manifold Bolt 11",FAS,IMB,"Steel AISI 4340",Class 3,1,0.008,0.05,0.008,0.05,"Carpenter Technology",4,TYV6-FAS-IMB-0011
1281,"Intake Manifold Bolt 12",FAS,IMB,"Steel AISI 4340",Class 3,1,0.008,0.05,0.008,0.05,"Carpenter Technology",4,TYV6-FAS-IMB-0012
1282,"Exhaust Manifold Stud 1 (Inconel)",FAS,EMS,"Inconel 718",Class 3,1,0.018,1.68,0.018,1.68,"Special Metals (PCC)",4,TYV6-FAS-EMS-0001
1283,"Exhaust Manifold Stud 2 (Inconel)",FAS,EMS,"Inconel 718",Class 3,1,0.018,1.68,0.018,1.68,"Special Metals (PCC)",4,TYV6-FAS-EMS-0002
1284,"Exhaust Manifold Stud 3 (Inconel)",FAS,EMS,"Inconel 718",Class 3,1,0.018,1.68,0.018,1.68,"Special Metals (PCC)",4,TYV6-FAS-EMS-0003
1285,"Exhaust Manifold Stud 4 (Inconel)",FAS,EMS,"Inconel 718",Class 3,1,0.018,1.68,0.018,1.68,"Special Metals (PCC)",4,TYV6-FAS-EMS-0004
1286,"Exhaust Manifold Stud 5 (Inconel)",FAS,EMS,"Inconel 718",Class 3,1,0.018,1.68,0.018,1.68,"Special Metals (PCC)",4,TYV6-FAS-EMS-0005
1287,"Exhaust Manifold Stud 6 (Inconel)",FAS,EMS,"Inconel 718",Class 3,1,0.018,1.68,0.018,1.68,"Special Metals (PCC)",4,TYV6-FAS-EMS-0006
1288,"Exhaust Manifold Stud 7 (Inconel)",FAS,EMS,"Inconel 718",Class 3,1,0.018,1.68,0.018,1.68,"Special Metals (PCC)",4,TYV6-FAS-EMS-0007
1289,"Exhaust Manifold Stud 8 (Inconel)",FAS,EMS,"Inconel 718",Class 3,1,0.018,1.68,0.018,1.68,"Special Metals (PCC)",4,TYV6-FAS-EMS-0008
1290,"Exhaust Manifold Stud 9 (Inconel)",FAS,EMS,"Inconel 718",Class 3,1,0.018,1.68,0.018,1.68,"Special Metals (PCC)",4,TYV6-FAS-EMS-0009
1291,"Exhaust Manifold Stud 10 (Inconel)",FAS,EMS,"Inconel 718",Class 3,1,0.018,1.68,0.018,1.68,"Special Metals (PCC)",4,TYV6-FAS-EMS-0010
1292,"Exhaust Manifold Stud 11 (Inconel)",FAS,EMS,"Inconel 718",Class 3,1,0.018,1.68,0.018,1.68,"Special Metals (PCC)",4,TYV6-FAS-EMS-0011
1293,"Exhaust Manifold Stud 12 (Inconel)",FAS,EMS,"Inconel 718",Class 3,1,0.018,1.68,0.018,1.68,"Special Metals (PCC)",4,TYV6-FAS-EMS-0012
1294,"M6 Cap Screw 1",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0001
1295,"M6 Cap Screw 2",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0002
1296,"M6 Cap Screw 3",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0003
1297,"M6 Cap Screw 4",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0004
1298,"M6 Cap Screw 5",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0005
1299,"M6 Cap Screw 6",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0006
1300,"M6 Cap Screw 7",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0007
1301,"M6 Cap Screw 8",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0008
1302,"M6 Cap Screw 9",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0009
1303,"M6 Cap Screw 10",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0010
1304,"M6 Cap Screw 11",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0011
1305,"M6 Cap Screw 12",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0012
1306,"M6 Cap Screw 13",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0013
1307,"M6 Cap Screw 14",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0014
1308,"M6 Cap Screw 15",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0015
1309,"M6 Cap Screw 16",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0016
1310,"M6 Cap Screw 17",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0017
1311,"M6 Cap Screw 18",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0018
1312,"M6 Cap Screw 19",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0019
1313,"M6 Cap Screw 20",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0020
1314,"M6 Cap Screw 21",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0021
1315,"M6 Cap Screw 22",FAS,M6,"Steel AISI 4340",Class 3,1,0.004,0.03,0.004,0.03,"Carpenter Technology",4,TYV6-FAS-M6-0022
